largest,oracle,peak_prob,mean_prob,prob_mass,n_components,largest_peak,largest_vol_frac,disagree,oracle_rank,cond_disagree,cond_lowconf_0.999,cond_lowconf_0.9995,cond_lowconf_0.9999,cond_nodom_0.3,cond_nodom_0.5,cond_nodom_0.7,case,threshold
0.7643992702632265,0.7643992702632265,0.7643992702632265,0.7643992702632265,0.7643992702632265,5,1.0,0.516595744680851,False,1,0.7643992702632265,0.7643992702632265,0.7643992702632265,0.7643992702632265,0.7643992702632265,0.7643992702632265,0.7643992702632265,DUKE_180,0.98
0.7207721587819467,0.7207721587819467,0.7207721587819467,0.7207721587819467,0.7207721587819467,3,1.0,0.5553965658217498,False,1,0.7207721587819467,0.7207721587819467,0.7207721587819467,0.7207721587819467,0.7207721587819467,0.7207721587819467,0.7207721587819467,DUKE_180,0.99
0.0,0.929456112008616,0.929456112008616,0.929456112008616,0.0,13,0.9970703125,0.3518886679920477,True,3,0.929456112008616,0.929456112008616,0.929456112008616,0.929456112008616,0.0,0.929456112008616,0.929456112008616,DUKE_239,0.5
0.0,0.9292035398230089,0.9292035398230089,0.9292035398230089,0.0,11,0.9970703125,0.3691208573129589,True,3,0.9292035398230089,0.9292035398230089,0.9292035398230089,0.9292035398230089,0.0,0.9292035398230089,0.9292035398230089,DUKE_239,0.8
0.0,0.898533724340176,0.898533724340176,0.898533724340176,0.0,8,0.9970703125,0.4161490683229814,True,2,0.898533724340176,0.898533724340176,0.898533724340176,0.898533724340176,0.0,0.898533724340176,0.898533724340176,DUKE_239,0.95
0.8537939543491672,0.8537939543491672,0.8537939543491672,0.8537939543491672,0.8537939543491672,4,0.9990234375,0.48737201365187716,False,1,0.8537939543491672,0.8537939543491672,0.8537939543491672,0.8537939543491672,0.8537939543491672,0.8537939543491672,0.8537939543491672,DUKE_239,0.98
0.7462482946793997,0.7462482946793997,0.7462482946793997,0.7462482946793997,0.7462482946793997,6,0.9990234375,0.7022613065326633,False,1,0.7462482946793997,0.7462482946793997,0.7462482946793997,0.7462482946793997,0.7462482946793997,0.7462482946793997,0.7462482946793997,DUKE_239,0.99
0.0,0.6831489915419648,0.6831489915419648,0.0,0.0,10,0.99951171875,0.4426908150064683,True,2,0.6831489915419648,0.0,0.0,0.6831489915419648,0.0,0.6831489915419648,0.6831489915419648,DUKE_240,0.5
0.0,0.6616746085772635,0.6616746085772635,0.0,0.0,9,0.99951171875,0.500945179584121,True,2,0.6616746085772635,0.0,0.0,0.6616746085772635,0.0,0.0,0.6616746085772635,DUKE_240,0.8
0.0,0.618808327351041,0.618808327351041,0.618808327351041,0.0,9,0.99951171875,0.6162489196197062,True,2,0.618808327351041,0.0,0.0,0.618808327351041,0.0,0.0,0.618808327351041,DUKE_240,0.95
0.0,0.5943536404160475,0.5943536404160475,0.5943536404160475,0.0,3,0.99951171875,0.6988543371522095,True,2,0.5943536404160475,0.0,0.0,0.5943536404160475,0.0,0.0,0.5943536404160475,DUKE_240,0.98
0.0,0.5632716049382716,0.5632716049382716,0.5632716049382716,0.0,3,0.99951171875,0.7081117021276596,True,2,0.5632716049382716,0.0,0.0,0.5632716049382716,0.0,0.0,0.0,DUKE_240,0.99
